url,publish,publish time,view,danmu,like,toujinbi,collect,repost,follower,title,author
https://www.bilibili.com/video/av61500627,43677,0.827118056,40000,107,1136,1136,5191,146,47000,_________10___________________________________________,YEAH__
https://www.bilibili.com/video/av55076071,43626,0.312534722,40000,71,215,215,296,126,32000,_______________________1_7_______12_______________,___yopride__
https://www.bilibili.com/video/av64716631,43698,0.686828704,40000,25,132,132,648,9,61000,_______NO.4____2_____________________,___
https://www.bilibili.com/video/av56613733,43639,0.955138889,40000,181,895,895,1665,116,42000,____________________________|____|___|___|___|____,____
https://www.bilibili.com/video/av66125632,43708,0.792071759,40000,340,1321,1321,775,78,74000,__________VLOG|______|__keep________,______
https://www.bilibili.com/video/av58939538,43659,0.086585648,40000,251,742,742,499,28,96000,________,___
https://www.bilibili.com/video/av60326238,43668,0.943518519,40000,51,290,290,1706,52,5887,___ Clara Lee ________,____
https://www.bilibili.com/video/av58114394,43652,0.895381944,40000,49,288,288,949,16,755,_vlog________________________,__GO
https://www.bilibili.com/video/av65805686,43706,0.761087963,40000,185,3170,3170,1708,288,29000,_____________________——_____________,___
https://www.bilibili.com/video/av55990719,43634,0.706759259,40000,132,1170,1170,854,75,56000,70______________________,__YO__
https://www.bilibili.com/video/av55756917,43632,0.530694444,40000,309,452,452,926,32,18000,_______—________,_____
https://www.bilibili.com/video/av56667028,43640,0.585115741,40000,77,933,933,1355,55,78000,__________KK______KarolinaKurkova______,_____
https://www.bilibili.com/video/av62961343,43686,0.882222222,40000,30,112,112,164,4,396,_______+_____Day30—day7,__________
https://www.bilibili.com/video/av63995891,43693,0.830497685,40000,145,849,849,1547,163,17000,________bra___________|FIGHTERFIT,IvyChenn
https://www.bilibili.com/video/av65189504,43701,0.883113426,40000,77,1043,1043,1222,73,266000,__________________3___,______
https://www.bilibili.com/video/av54426326,43619,0.708472222,40000,89,2085,2085,3227,170,143000,__________________,FreeToFitness
https://www.bilibili.com/video/av61349436,43676,0.075393519,40000,19,27,27,14,34,9,______,__God
https://www.bilibili.com/video/av58830420,43658,0.320011574,40000,143,478,478,123,17,24000,_30___30__DAY19 ___________________________________ ___________________________,SalutMaggy58
https://www.bilibili.com/video/av63885972,43692,0.958449074,40000,329,1131,1131,930,353,641,________________,_______
https://www.bilibili.com/video/av64034201,43694,0.500555556,40000,122,1065,1065,2739,197,364000,_Jeff________________,___28
https://www.bilibili.com/video/av63890182,43693,0.350798611,40000,53,205,205,820,24,7348,__________——________,6392__
https://www.bilibili.com/video/av63575707,43691,0.01037037,39000,97,2233,2233,342,86,7104,__________op____________________,____
https://www.bilibili.com/video/av64388879,43696,0.556909722,39000,88,877,877,779,40,121,___|_150__110_|__________20_|______,_____XX
https://www.bilibili.com/video/av55843072,43633,0.479583333,39000,384,1254,1254,163,150,85000,________________________________,___Vlogs
https://www.bilibili.com/video/av63202980,43688,0.586944444,39000,136,1526,1526,3103,90,37000,________________11__________,Gandy__
https://www.bilibili.com/video/av59297033,43661,0.809895833,39000,297,1858,1858,6191,421,237000,_________________,____Sophie
https://www.bilibili.com/video/av64297091,43695,0.824074074,39000,133,518,518,6327,316,2807,35min 500___ Kpop__ work out /_____,#NAME?
https://www.bilibili.com/video/av55252256,43627,0.586840278,39000,30,352,352,3468,221,22000,_10__________________ _______ _MYLEE Dance_,____
https://www.bilibili.com/video/av58501089,43655,0.866111111,39000,60,491,491,2658,45,8021,5__________,____Video
https://www.bilibili.com/video/av60765076,43672,0.224606481,39000,13,273,273,117,13,2569,500____________,_____
https://www.bilibili.com/video/av65395301,43703,0.360092593,39000,36,1643,1643,5297,164,24000,______________________________,____
https://www.bilibili.com/video/av58843988,43658,0.460578704,39000,90,365,365,327,77,158000,_______________,______
https://www.bilibili.com/video/av61539660,43677,0.500729167,39000,7,207,207,1001,28,7002,_______________,___
https://www.bilibili.com/video/av54437333,43619,0.45755787,39000,13,292,292,960,356,32000,___________________________________yu_________________________________________,___yopride__
https://www.bilibili.com/video/av61624062,43678,0.445081019,39000,87,267,267,1308,33,7348,__________——____________,6392__
https://www.bilibili.com/video/av54663306,43630,0.583680556,39000,974,2032,2032,384,121,68000,__+__+_____,Samlitun
https://www.bilibili.com/video/av60979610,43673,0.630486111,39000,221,959,959,1714,146,15000,___________,_______
https://www.bilibili.com/video/av55549523,43630,0.938113426,39000,216,1710,1710,4739,284,364000,_Jeff_________________,___28
https://www.bilibili.com/video/av64849601,43699,0.614340278,39000,139,517,517,474,99,158000,________________,______
https://www.bilibili.com/video/av64429828,43696,0.763020833,39000,23,378,378,57,6,237000,______________________,____Sophie
https://www.bilibili.com/video/av56484885,43638,0.928530093,39000,352,825,825,594,75,27000,__98.71__________,____toMuscleTV
https://www.bilibili.com/video/av63778151,43692,0.434791667,39000,311,822,822,339,71,132000,_______ ________ | ______ | #vlog#________ |________EP 06,___
https://www.bilibili.com/video/av59006893,43659,0.652118056,39000,184,337,337,82,91,39000,2018__________________________________44___________________,_____
https://www.bilibili.com/video/av64092397,43694,0.584756944,39000,13,703,703,3726,240,10000,____ ____ _________ ____________________,____
https://www.bilibili.com/video/av65824438,43706,0.729560185,39000,94,581,581,254,126,13000,___vlog05_____70kg__,TymeeX
https://www.bilibili.com/video/av54713810,43622,0.6596875,39000,0,43,43,32,3,86,______IFBB Pro   ZheYu Zhang____________,IFBB__PRORegga
https://www.bilibili.com/video/av59599406,43663,0.904710648,39000,504,2730,2730,815,138,258000,______________________,szmbody
https://www.bilibili.com/video/av55918694,43633,0.893136574,39000,130,938,938,1899,122,18000,___________________,_____
https://www.bilibili.com/video/av58348762,43654,0.737893519,39000,54,407,407,1071,40,377,_______________________,___
https://www.bilibili.com/video/av54679389,43622,0.391747685,39000,232,990,990,3200,125,104000,_Thenx__________,_____
https://www.bilibili.com/video/av61466343,43676,0.880729167,38000,194,1154,1154,1272,279,56000,______________________“___”,__FitNews
https://www.bilibili.com/video/av54292838,43617,0.929861111,38000,6,651,651,2493,97,49000,___________________________,____
https://www.bilibili.com/video/av61479817,43677,0.365231481,38000,116,1422,1422,4306,199,364000,_Jeff___________________,___28
https://www.bilibili.com/video/av63331241,43689,0.458460648,38000,1227,997,997,2723,295,241,__·___ _______ —— _____,____-
https://www.bilibili.com/video/av54987635,43624,0.970046296,38000,125,372,372,1079,46,12000,______,______
https://www.bilibili.com/video/av57009903,43643,0.724305556,38000,408,3263,3263,3053,690,35000,_______/________/_________,___Natalie
https://www.bilibili.com/video/av60873043,43672,0.815601852,38000,36,291,291,612,12,792,__________________________________________,_______
https://www.bilibili.com/video/av59165924,43660,0.800914352,38000,40,124,124,762,13,3982,___________,_____
https://www.bilibili.com/video/av60440904,43669,0.836319444,38000,87,1118,1118,721,70,6114,_180___136_______+__+__________________,______summer
https://www.bilibili.com/video/av59918854,43666,0.708888889,38000,24,274,274,941,64,14000,______Hye Young Kim _____ _____ _____ _cool_,FitAndLife
https://www.bilibili.com/video/av61148483,43674,0.745162037,38000,50,1284,1284,1999,79,97000,_______________,FitMen__
https://www.bilibili.com/video/av63651253,43691,0.5575,38000,36,343,343,2244,40,6227,___________________________-_____________,______
https://www.bilibili.com/video/av65428805,43703,0.703125,38000,7,603,603,58,151,19000,_______________,_____
https://www.bilibili.com/video/av59063988,43659,0.969143519,38000,176,1231,1231,457,102,266000,_7________________________________...,______
https://www.bilibili.com/video/av62999022,43687,0.037939815,38000,19,864,864,420,79,161,__  __________ ___  _____  ________________  ____  __  ________,___
https://www.bilibili.com/video/av55022082,43625,0.359814815,38000,94,178,178,634,24,13000,______14-17___________________,______
https://www.bilibili.com/video/av57655074,43649,0.344872685,37000,55,422,422,1519,106,5569,_Robert Hung_____Robert_______(____________),______
https://www.bilibili.com/video/av60442967,43669,0.833506944,37000,305,1845,1845,6449,435,56000,__15_________________8____________,__YO__
https://www.bilibili.com/video/av64859132,43699,0.660127315,37000,12,1962,1962,19,4,26000,_________________,xiaoyu232
https://www.bilibili.com/video/av60803891,43672,0.438518519,37000,118,939,939,1997,90,104000,_Thenx_________________,_____
https://www.bilibili.com/video/av63323617,43689,0.374826389,37000,134,1537,1537,5876,216,158000,____________________,______
https://www.bilibili.com/video/av58583554,43656,0.587511574,37000,44,2600,2600,2148,234,221000,_2________________| Weekly Technique EP1,______
https://www.bilibili.com/video/av64446476,43696,0.80556713,37000,104,461,461,249,97,21000,______________,_____
https://www.bilibili.com/video/av55160022,43626,0.833738426,37000,41,158,158,228,45,49000,_________________,____
https://www.bilibili.com/video/av60184570,43668,0.409293981,37000,199,1337,1337,3865,280,104000,_Thenx___________2017,_____
https://www.bilibili.com/video/av55436679,43629,0.531898148,37000,197,456,456,551,22,15000,______,_______
https://www.bilibili.com/video/av55782780,43632,0.695983796,37000,142,2572,2572,4851,367,48000,__________23____________________,___
https://www.bilibili.com/video/av62810148,43685,0.881342593,37000,163,645,645,868,29,844,__140________________47__________,__-Mona
https://www.bilibili.com/video/av66250255,43709,0.484131944,37000,69,678,678,602,297,20000,_____|_______|____,____
https://www.bilibili.com/video/av54187206,43617,0.750543981,37000,17,445,445,1166,53,364000,_______________ ______@dannibelle BGM@Martin Jensen - Fox (Loop Remix),___28
https://www.bilibili.com/video/av65448977,43703,0.754837963,37000,226,1626,1626,2580,317,97000,__________—_____ | _______ | ____,_______
https://www.bilibili.com/video/av61329204,43676,0.500613426,37000,146,312,312,199,4,364000,_____________________@camilocereijo BGM@Delacey - Dream It Possible,___28
https://www.bilibili.com/video/av59769317,43665,0.012222222,37000,32,420,420,1700,65,19000,__________TABATA_______,___ixianrou
https://www.bilibili.com/video/av65144771,43701,0.649375,37000,30,557,557,1346,84,55000,____5________________________shock_,____
https://www.bilibili.com/video/av56016581,43634,0.902650463,37000,118,1171,1171,95,23,464000,___________________________,_______
https://www.bilibili.com/video/av54777754,43623,0.191342593,37000,69,387,387,992,11,11000,____________________________VLOG Ep.16__________,____micromole
https://www.bilibili.com/video/av63787657,43692,0.819849537,37000,47,479,479,2306,266,10000,______ ______ __________________,____
https://www.bilibili.com/video/av66016332,43707,0.694965278,36000,14,128,128,88,37,1611,_____Beckham___  emmm……,____
https://www.bilibili.com/video/av64259268,43695,0.608888889,36000,40,234,234,61,210,860,15___ __62__ __200__ x 2,___
https://www.bilibili.com/video/av59575774,43663,0.851493056,36000,18,342,342,1137,15,11000,_60__________________,_33JANE
https://www.bilibili.com/video/av61659702,43678,0.364606481,36000,92,349,349,803,40,11000,__“__”_________________VLOG Ep.24___40________,____micromole
https://www.bilibili.com/video/av65867990,43706,0.666909722,36000,74,543,543,5289,455,22000,40__HIIT____ |  ____ | ___ ___ _____Heather Robert_,____
https://www.bilibili.com/video/av54212364,43617,0.392627315,36000,29,255,255,461,18,5743,_____18____________________ _ _ __,____miwa
https://www.bilibili.com/video/av55562344,43630,0.733125,36000,12,68,68,29,7,21000,___“____”_____71______________,________
https://www.bilibili.com/video/av63838358,43692,0.764351852,36000,374,1648,1648,1084,223,296000,____________________,____
https://www.bilibili.com/video/av64105225,43694,0.602939815,36000,122,1052,1052,1057,245,49000,____8___________ | ___ | ______,_____
https://www.bilibili.com/video/av64105047,43694,0.605486111,36000,98,684,684,3103,253,76000,30_______ (______________),CoffeeLam
https://www.bilibili.com/video/av54563202,43620,0.864189815,36000,341,1178,1178,1730,511,36000,_______E.P.6______ ______________ | ______ | ____,____
https://www.bilibili.com/video/av62309405,43682,0.607037037,36000,18,758,758,1612,182,232000,_Jeremy Ethier___________,____
https://www.bilibili.com/video/av64927049,43701,0.792118056,36000,43,965,965,893,169,30000,_|_____11_________________________,___Selina__
https://www.bilibili.com/video/av61734512,43678,0.731145833,36000,145,397,397,691,74,4203,____________——____________,__PumpingIron
https://www.bilibili.com/video/av58159805,43653,0.368275463,36000,50,316,316,1064,42,7686,35__________________,_____v
https://www.bilibili.com/video/av58017817,43652,0.771087963,36000,236,809,809,326,32,85000,____|_________________,___Vlogs
https://www.bilibili.com/video/av62398978,43683,0.366527778,36000,25,280,280,1764,162,1270,____________________ _________| 8min Hips Workout-At Home |,JamieSayi
https://www.bilibili.com/video/av58164810,43653,0.412800926,36000,3,191,191,1074,98,24000,__________!______________,____
https://www.bilibili.com/video/av65616830,43704,0.832569444,36000,1,39,39,69,2,396,________+_____Day30—day21,__________
https://www.bilibili.com/video/av60959842,43673,0.746770833,36000,515,1767,1767,530,401,57000,______________,__IFBBPRO
https://www.bilibili.com/video/av62784122,43685,0.726030093,36000,33,156,156,506,12,20000,_____,____
https://www.bilibili.com/video/av55292816,43627,0.894236111,36000,36,186,186,1893,58,301,_______,-___-
https://www.bilibili.com/video/av61042195,43673,0.935810185,36000,71,66,66,13,16,31,_______21.5kg__,____
https://www.bilibili.com/video/av56064541,43635,0.507685185,36000,141,436,436,1257,32,3408,__________________and_______,_____1
https://www.bilibili.com/video/av63946231,43694,0.380856481,35000,144,613,613,334,226,158000,__________________,______
https://www.bilibili.com/video/av54294224,43625,0.75025463,35000,162,1017,1017,1756,383,464000,_________________——XJBL_________,_______
https://www.bilibili.com/video/av60357306,43669,0.236099537,35000,58,619,619,1205,50,2216,____________________________,FutureFIT
https://www.bilibili.com/video/av57178141,43658,0.666967593,35000,42,559,559,3029,299,173,___+_________ / ____ / ______,Chrisss_
https://www.bilibili.com/video/av56036792,43635,0.458773148,35000,72,364,364,793,19,31000,___20______________,______
https://www.bilibili.com/video/av57321792,43646,0.551689815,35000,25,78,78,179,2,493,[____]  vlog1 ___+_______,_____
https://www.bilibili.com/video/av64096264,43694,0.546875,35000,496,1125,1125,148,66,57000,__Vlog | _____________| _______Ep.9,__IFBBPRO
https://www.bilibili.com/video/av55588162,43630,0.902256944,35000,203,1238,1238,986,131,80000,_ZQ_________________________,___
https://www.bilibili.com/video/av57858596,43650,0.90599537,35000,82,348,348,293,32,23000,18___19________,_______
https://www.bilibili.com/video/av63582014,43691,0.35462963,35000,65,774,774,1882,101,364000,_Jeff________________________,___28
https://www.bilibili.com/video/av58326178,43654,0.774895833,35000,382,1609,1609,971,161,137000,_____________,______babycarrot
https://www.bilibili.com/video/av60807435,43672,0.466701389,35000,18,916,916,4250,102,8503,5___________________,_____
https://www.bilibili.com/video/av65417016,43703,0.525381944,35000,130,1064,1064,1059,185,14000,#____#p8 ____________________!!!,____
https://www.bilibili.com/video/av65092990,43701,0.14599537,35000,226,602,602,1175,269,676,_B_________________________,DW_Silence___
https://www.bilibili.com/video/av65542503,43704,0.50630787,35000,23,94,94,233,10,2284,#_____21______Day19&amp;20&amp;21 __________,Cecilia__
https://www.bilibili.com/video/av65682730,43705,0.398275463,35000,67,706,706,2687,109,12000,1___________________________,Su_Wang
https://www.bilibili.com/video/av65007179,43702,0.347604167,35000,244,1136,1136,535,165,139000,________________....__________CUT | _____,____
https://www.bilibili.com/video/av57465024,43647,0.717175926,35000,21,183,183,148,24,10000,______---_____,__________
https://www.bilibili.com/video/av62048453,43680,0.779201389,35000,21,160,160,66,28,21000,70_____________________________,________
https://www.bilibili.com/video/av63688980,43691,0.736168981,35000,17,192,192,264,12,5236,_____________________,_____
https://www.bilibili.com/video/av57407185,43647,0.1140625,35000,299,779,779,168,13,74000,______VLOG|____|___________|___________|166\53.4,______
https://www.bilibili.com/video/av55609988,43631,0.133726852,35000,46,105,105,318,11,1138,________8_______,_____
https://www.bilibili.com/video/av65838358,43706,0.854733796,35000,100,2850,2850,4584,373,219000,4_____&amp;______·___·___·____,___
https://www.bilibili.com/video/av54916772,43624,0.484780093,35000,96,656,656,1528,136,10000,_____7___ 1____________,___Wyatt
https://www.bilibili.com/video/av58874327,43658,0.637199074,35000,17,322,322,956,20,4370,_________,____
https://www.bilibili.com/video/av57120836,43644,0.896134259,35000,37,375,375,1749,59,10000,_______ __________,____
https://www.bilibili.com/video/av58345759,43654,0.732314815,35000,39,512,512,1817,78,10000,____________________,_____
https://www.bilibili.com/video/av63810859,43692,0.750578704,34000,25,291,291,265,188,1369,___+___ 40_______,_______
https://www.bilibili.com/video/av57442090,43647,0.620335648,34000,36,429,429,1369,30,5568,___________________________,______
https://www.bilibili.com/video/av65725601,43705,0.958645833,34000,49,489,489,226,29,8995,______________________,BeanBeanJ
https://www.bilibili.com/video/av59310577,43661,0.849548611,34000,76,308,308,314,32,158000,______________,______
https://www.bilibili.com/video/av64643474,43698,0.068298611,34000,69,408,408,179,41,21000,______________________,_____
https://www.bilibili.com/video/av56347880,43637,0.911365741,34000,331,1333,1333,1168,101,80000,_ZQ_______________________________________,___
https://www.bilibili.com/video/av60610146,43670,0.925104167,34000,64,571,571,1065,169,70000,_________16/8______________,___
https://www.bilibili.com/video/av56355647,43637,0.998148148,34000,128,736,736,2448,38,42000,__________3___________________________,____
https://www.bilibili.com/video/av58768411,43657,0.81724537,34000,832,1315,1315,190,157,137000,___________,______babycarrot
https://www.bilibili.com/video/av54262036,43617,0.735671296,34000,52,119,119,151,29,36,____________,_____
https://www.bilibili.com/video/av63044672,43687,0.740428241,34000,148,1366,1366,2099,62,37000,___________________________,Gandy__
https://www.bilibili.com/video/av54715709,43622,0.680532407,34000,78,566,566,2190,107,4185,_____  ________________,_____
https://www.bilibili.com/video/av61967746,43680,0.248148148,34000,163,1780,1780,2023,33,14000,__________________#4_______#04,____
https://www.bilibili.com/video/av60594386,43670,0.898275463,34000,165,879,879,608,47,266000,_7_______________________,______
https://www.bilibili.com/video/av62548275,43685,0.500613426,34000,86,944,944,1552,75,70000,“___”_________________,__Fit
https://www.bilibili.com/video/av58892155,43658,0.779953704,34000,346,610,610,692,36,3731,__________130_____2____30________,____SS
https://www.bilibili.com/video/av64894095,43699,0.863958333,34000,125,938,938,694,101,97000,_______________,_______
https://www.bilibili.com/video/av63415173,43689,0.944351852,34000,263,2572,2572,1809,179,258000,_______________________,szmbody
https://www.bilibili.com/video/av65777905,43705,0.910266204,34000,20,224,224,828,73,46000,______________O________,IAMGOUTONG
https://www.bilibili.com/video/av59142832,43660,0.692349537,34000,144,795,795,330,54,3227,_____185________ 5______,____
https://www.bilibili.com/video/av54798743,43623,0.465011574,34000,252,1077,1077,435,106,132000,________________________________,___
https://www.bilibili.com/video/av59622860,43664,0.47931713,34000,158,1166,1166,748,96,85000,______________________diss____,___Vlogs
https://www.bilibili.com/video/av57127486,43644,0.802048611,34000,47,899,899,839,67,139000,_________________________| _____,____
https://www.bilibili.com/video/av60515524,43670,0.422048611,34000,146,639,639,859,70,104000,_Thenx________________,_____
https://www.bilibili.com/video/av56004911,43634,0.845,34000,93,764,764,215,57,139000,___________________________ | _____,____
https://www.bilibili.com/video/av54720518,43622,0.753564815,34000,225,2790,2790,3856,794,35000,_________?/6_______/________/____#______#___,___Natalie
https://www.bilibili.com/video/av59394315,43662,0.577326389,34000,49,1294,1294,5955,310,22000,_________6________10________________,_______
https://www.bilibili.com/video/av61847919,43681,0.500405093,34000,662,1041,1041,347,41,74000,______VLOG|_____|________|166\51.8,______
https://www.bilibili.com/video/av62483272,43683,0.773125,34000,42,373,373,4534,238,186000,___30____________5_level_______,_____weibo
https://www.bilibili.com/video/av60881112,43674,0.347268519,34000,49,659,659,100,9,139000,____________...________________ | _____,____
https://www.bilibili.com/video/av54500940,43619,0.996377315,33000,6,213,213,154,8,42000,_____________________________________-______________~,lusion__
https://www.bilibili.com/video/av65822325,43706,0.382106481,33000,109,320,320,158,79,158000,__150KG_________________,______
https://www.bilibili.com/video/av65600238,43704,0.748634259,33000,7,8,8,142,1,901,_________2,_______up_
https://www.bilibili.com/video/av59205425,43660,0.994837963,33000,15,86,86,522,16,183,___________,_____
https://www.bilibili.com/video/av63377205,43689,0.732337963,33000,22,214,214,685,50,7002,__________________,___
https://www.bilibili.com/video/av64795932,43699,0.375208333,33000,196,1451,1451,906,173,74000,Meal Prep | __up_____________,__Candice
https://www.bilibili.com/video/av56349079,43637,0.923703704,33000,40,268,268,746,81,80,__,___
https://www.bilibili.com/video/av61080750,43674,0.458460648,33000,199,1685,1685,1158,509,54000,______6_____________________________________________+___________________,____Philly
https://www.bilibili.com/video/av62561515,43684,0.228391204,33000,43,127,127,121,16,690,___________,_____
https://www.bilibili.com/video/av59552604,43663,0.702928241,33000,173,565,565,244,140,42000,_____________{___}_________-______________~,lusion__
https://www.bilibili.com/video/av59736795,43664,0.91474537,33000,77,742,742,2480,126,158000,_____5___________________,______
https://www.bilibili.com/video/av61832780,43679,0.428449074,33000,141,1142,1142,3707,146,16000,25_________,_____
https://www.bilibili.com/video/av61891708,43679,0.745173611,33000,28,605,605,2695,98,12000,__60________,UP__
https://www.bilibili.com/video/av57356036,43646,0.738414352,33000,42,229,229,300,134,143,2019________102kg______,___-___
https://www.bilibili.com/video/av66116539,43708,0.479155093,33000,238,2247,2247,961,578,35000,8_______________________________,___Natalie
https://www.bilibili.com/video/av58300990,43654,0.464456019,33000,27,756,756,2170,135,335000,____ ________1,pll25586
https://www.bilibili.com/video/av55004966,43625,0.250648148,33000,120,859,859,1423,111,216000,_Channel Lean_Chris Heria_______ + ______ #Thenx#,ChanneLLean
https://www.bilibili.com/video/av55257887,43627,0.638020833,33000,52,319,319,127,11,1937,1_10_ ______________64__,___
https://www.bilibili.com/video/av54544276,43620,0.70494213,33000,18,556,556,1848,48,4662,__________ ______(____),________
https://www.bilibili.com/video/av64822968,43699,0.48099537,33000,3,406,406,2831,41,168,______15_____________+Rebecca____,_______
https://www.bilibili.com/video/av63204049,43688,0.638738426,33000,0,129,129,31,58,860,________________________~,___
https://www.bilibili.com/video/av57598100,43648,0.906435185,33000,42,675,675,101,72,216000,___Lean______________ ______,ChanneLLean
https://www.bilibili.com/video/av57327988,43646,0.558229167,33000,10,396,396,1105,26,23000,________________________,_______
https://www.bilibili.com/video/av60094702,43667,0.521828704,33000,1,195,195,2092,102,80000,_____________________________,BBT_____Zumba
https://www.bilibili.com/video/av56344190,43637,0.987951389,33000,49,930,930,1142,63,96000,__________,___
https://www.bilibili.com/video/av59497492,43663,0.174803241,33000,95,468,468,576,70,13000,_________ _____,ChubingL
https://www.bilibili.com/video/av62347272,43682,0.790601852,32000,57,337,337,228,17,132000,__:___109kg__,Charmin___
https://www.bilibili.com/video/av65745917,43705,0.757743056,32000,171,868,868,46,16,107000,_________________________________________,_____
https://www.bilibili.com/video/av58667491,43656,0.976273148,32000,11,53,53,36,11,655,____45CM________,__________
https://www.bilibili.com/video/av56998981,43643,0.805578704,32000,92,1656,1656,1281,91,97000,_____________________,FitMen__
https://www.bilibili.com/video/av60224246,43668,0.948043981,32000,68,1125,1125,2096,86,364000,_Jeff_______-__________,___28
https://www.bilibili.com/video/av57011685,43643,0.724247685,32000,8,87,87,30,4,1627,_____________________,____1319
https://www.bilibili.com/video/av58331890,43654,0.875324074,32000,133,2051,2051,669,61,219000,______·_____·____·______·______,___
https://www.bilibili.com/video/av55860308,43633,0.484282407,32000,79,772,772,2306,92,83000,__________ | ________ | ______ | ____ | ______,Kay__
https://www.bilibili.com/video/av56325941,43638,0.5,32000,125,71,71,135,27,885,_____________,______
https://www.bilibili.com/video/av58939920,43659,0.47974537,32000,33,127,127,332,7,885,____________,______
https://www.bilibili.com/video/av65920707,43707,0.365231481,32000,96,833,833,1344,175,364000,_Jeff__________________,___28
https://www.bilibili.com/video/av60479318,43670,0.22181713,32000,27,139,139,145,22,17000,________________________|_______|FIGHTERFIT,IvyChenn
https://www.bilibili.com/video/av62883015,43686,0.45005787,32000,89,461,461,417,70,158000,_______________,______
https://www.bilibili.com/video/av57987575,43651,0.932141204,32000,24,246,246,167,2,8062,________________ / ________,____
https://www.bilibili.com/video/av63200486,43688,0.715162037,32000,66,605,605,658,26,1323,__________108__88________|______________|________|______________________________,______
https://www.bilibili.com/video/av57844103,43650,0.826180556,32000,31,141,141,368,40,3976,Jeff____________,Apollo440
https://www.bilibili.com/video/av62032210,43680,0.793252315,32000,62,271,271,948,79,11000,___________-__________GROW YOUR BOOBS,Cassie__
https://www.bilibili.com/video/av61552755,43677,0.585486111,32000,14,152,152,126,245,861,_____70_________,___
https://www.bilibili.com/video/av56049080,43635,0.354884259,32000,95,274,274,70,8,24000,_30___30_______30_UP________________________________________________~,SalutMaggy58
https://www.bilibili.com/video/av55740589,43632,0.708888889,32000,55,709,709,290,19,214000,_fafa____________,_____
https://www.bilibili.com/video/av57954034,43651,0.99712963,32000,9,268,268,147,28,42000,___________Hiit_____-______________~,lusion__
https://www.bilibili.com/video/av58390096,43655,0.045439815,32000,256,640,640,175,10,74000,______VLOG|____|___or______ _______|166\53.0,______
https://www.bilibili.com/video/av57196034,43645,0.4640625,32000,34,308,308,800,69,3976,Jeff_________,Apollo440
https://www.bilibili.com/video/av60896928,43672,0.916712963,32000,248,331,331,274,129,56000,________________________,__YO__
https://www.bilibili.com/video/av55162197,43626,0.636122685,32000,250,318,318,124,28,39000,____2019_____212____________________________________________________________,_____
https://www.bilibili.com/video/av59816667,43666,0.791921296,32000,253,781,781,204,14,74000,______VLOG|____|_____ ___105_|166/52.2,______
https://www.bilibili.com/video/av60568840,43670,0.719212963,32000,33,254,254,1205,31,5887,Clara Lee get__________ __________,____
https://www.bilibili.com/video/av54720521,43622,0.71244213,32000,292,560,560,309,63,11000,________________--__________,_____Phil
https://www.bilibili.com/video/av65968112,43707,0.432037037,32000,112,495,495,543,75,158000,_________,______
https://www.bilibili.com/video/av58993550,43659,0.585428241,31000,236,849,849,164,28,221000,_____1000__________ Ft._soserious | _____EP2,______
https://www.bilibili.com/video/av56405993,43638,0.51212963,31000,60,807,807,1351,78,266000,______________________,______
https://www.bilibili.com/video/av64984171,43700,0.579791667,31000,17,145,145,31,9,124000,____________FIBO,Melo_____
https://www.bilibili.com/video/av59535155,43663,0.58630787,31000,143,1552,1552,1417,152,221000,________3_____________ | ___JIVAN_____,______
https://www.bilibili.com/video/av61629478,43677,0.953854167,31000,86,454,454,603,24,42000,__18____ | ______________ | ________,CeeeChen_
https://www.bilibili.com/video/av66230484,43709,0.240925926,31000,20,670,670,618,200,293,____________|_______________|_____ _________________,_____-
https://www.bilibili.com/video/av55571060,43630,0.823506944,31000,50,758,758,1100,63,139000,________________ | _____,____
https://www.bilibili.com/video/av63854539,43692,0.812997685,31000,73,470,470,284,91,132000,______90kg____,Charmin___
https://www.bilibili.com/video/av54795381,43623,0.861423611,31000,91,623,623,927,56,364000,_Jeff________________,___28
https://www.bilibili.com/video/av58985792,43659,0.519247685,31000,86,548,548,294,24,7521,____________________________________,___
https://www.bilibili.com/video/av55432430,43629,0.480659722,31000,36,595,595,1984,44,14000,________________________,Bruce___
https://www.bilibili.com/video/av59547101,43663,0.632372685,31000,114,341,341,165,67,158000,_____________________,______
https://www.bilibili.com/video/av56118944,43635,0.894050926,31000,15,378,378,4402,155,46000,________·_______________,_______
https://www.bilibili.com/video/av61451245,43676,0.825162037,31000,64,493,493,366,39,30000,__________? | ____________?_,fit4life
https://www.bilibili.com/video/av61972662,43680,0.750196759,31000,510,1871,1871,1061,574,57000,_____1.2_20190801_233340__,__IFBBPRO
https://www.bilibili.com/video/av57030972,43643,0.858333333,31000,220,639,639,342,107,30000,_2000_______________________________,fit4life
https://www.bilibili.com/video/av64199980,43695,0.13462963,31000,30,208,208,258,5,10000,_____up___Q&amp;A,_______well_
https://www.bilibili.com/video/av55162229,43626,0.622592593,31000,57,307,307,386,29,56000,________________,__FitNews
https://www.bilibili.com/video/av64015705,43694,0.423645833,31000,571,1446,1446,1158,286,22000,___________________________________,_____
https://www.bilibili.com/video/av60963073,43673,0.529398148,31000,25,427,427,2012,126,55000,BLACKPINK-Kill this love_______HIIT_____,____
https://www.bilibili.com/video/av59129758,43660,0.593599537,31000,39,603,603,1133,237,14000,___________________ _   _cool_,FitAndLife
https://www.bilibili.com/video/av55095056,43625,0.893298611,31000,40,186,186,75,42,158000,__302KG,______
